point_id,algorithm,num_observations,num_breaks,break_dates,time_span_years,status
1448564,S-CCD,383,0,,36.92539356605065,no_breaks_detected
1448565,S-CCD,588,0,,36.903490759753595,no_breaks_detected
1448566,S-CCD,367,0,,36.7501711156742,no_breaks_detected
1448567,S-CCD,593,-1,,0.0,error: S-CCD function fails for pos = 1 
1448569,S-CCD,686,0,,36.79397672826831,no_breaks_detected
1448570,S-CCD,459,0,,36.577686516084874,no_breaks_detected
1448573,S-CCD,325,0,,36.31211498973306,no_breaks_detected
1448574,S-CCD,419,0,,36.772073921971256,no_breaks_detected
1448576,S-CCD,292,0,,36.290212183436005,no_breaks_detected
1448577,S-CCD,262,0,,36.290212183436005,no_breaks_detected
1448578,S-CCD,328,0,,36.26830937713895,no_breaks_detected
1448579,S-CCD,277,0,,36.31211498973306,no_breaks_detected
1448582,S-CCD,297,0,,36.224503764544835,no_breaks_detected
1448583,S-CCD,780,-1,,0.0,error: S-CCD function fails for pos = 1 
1448584,S-CCD,475,0,,36.596851471594796,no_breaks_detected
1448585,S-CCD,375,0,,36.92539356605065,no_breaks_detected
1448586,S-CCD,572,-1,,0.0,error: S-CCD function fails for pos = 1 
1448587,S-CCD,497,0,,36.65982203969884,no_breaks_detected
1448588,S-CCD,253,0,,36.224503764544835,no_breaks_detected
1448592,S-CCD,441,0,,36.4435318275154,no_breaks_detected
1448596,S-CCD,524,0,,36.446269678302535,no_breaks_detected
1448600,S-CCD,281,-1,,0.0,error: S-CCD function fails for pos = 1 
1448602,S-CCD,259,0,,36.4435318275154,no_breaks_detected
1448603,S-CCD,262,0,,36.50924024640657,no_breaks_detected
1448605,S-CCD,535,-1,,0.0,error: S-CCD function fails for pos = 1 
1448606,S-CCD,261,0,,36.50924024640657,no_breaks_detected
1448607,S-CCD,431,0,,36.50924024640657,no_breaks_detected
1448608,S-CCD,603,0,,36.85968514715948,no_breaks_detected
1448609,S-CCD,378,0,,36.81587953456537,no_breaks_detected
1448610,S-CCD,599,0,,36.596851471594796,no_breaks_detected
1448611,S-CCD,388,0,,36.92539356605065,no_breaks_detected
1448612,S-CCD,313,-1,,0.0,error: S-CCD function fails for pos = 1 
1448613,S-CCD,374,-1,,0.0,error: S-CCD function fails for pos = 1 
1448614,S-CCD,357,0,,36.39972621492129,no_breaks_detected
1448615,S-CCD,591,0,,36.903490759753595,no_breaks_detected
1448618,S-CCD,405,0,,36.290212183436005,no_breaks_detected
1448620,S-CCD,404,-1,,0.0,error: S-CCD function fails for pos = 1 
1448621,S-CCD,694,0,,36.643394934976044,no_breaks_detected
1448622,S-CCD,415,0,,36.577686516084874,no_breaks_detected
1448623,S-CCD,570,0,,36.61875427789185,no_breaks_detected
1448625,S-CCD,237,0,,36.07118412046543,no_breaks_detected
1448626,S-CCD,475,0,,36.65982203969884,no_breaks_detected
1448629,S-CCD,271,0,,36.50924024640657,no_breaks_detected
1448630,S-CCD,503,-1,,0.0,error: S-CCD function fails for pos = 1 
1448634,S-CCD,526,0,,36.46543463381246,no_breaks_detected
1448635,S-CCD,386,0,,36.88158795345654,no_breaks_detected
1448636,S-CCD,309,-1,,0.0,error: S-CCD function fails for pos = 1 
1448637,S-CCD,308,0,,36.290212183436005,no_breaks_detected
1448639,S-CCD,577,-1,,0.0,error: S-CCD function fails for pos = 1 
1448641,S-CCD,262,-1,,0.0,error: S-CCD function fails for pos = 1 
1448642,S-CCD,291,0,,36.33401779603012,no_breaks_detected
1448643,S-CCD,286,0,,36.50924024640657,no_breaks_detected
1448644,S-CCD,260,0,,36.421629021218344,no_breaks_detected
1448645,S-CCD,733,0,,36.85968514715948,no_breaks_detected
1448648,S-CCD,335,0,,36.33401779603012,no_breaks_detected
1448649,S-CCD,494,-1,,0.0,error: S-CCD function fails for pos = 1 
1448650,S-CCD,428,0,,36.50924024640657,no_breaks_detected
1448651,S-CCD,276,0,,36.421629021218344,no_breaks_detected
1448652,S-CCD,567,-1,,0.0,error: S-CCD function fails for pos = 1 
1448655,S-CCD,562,0,,36.68446269678302,no_breaks_detected
1448658,S-CCD,477,-1,,0.0,error: S-CCD function fails for pos = 1 
1448659,S-CCD,553,0,,36.40246406570842,no_breaks_detected
1448666,S-CCD,288,0,,36.4435318275154,no_breaks_detected
1448667,S-CCD,286,-1,,0.0,error: S-CCD function fails for pos = 1 
1448668,S-CCD,257,0,,36.290212183436005,no_breaks_detected
1448669,S-CCD,713,0,,36.79397672826831,no_breaks_detected
1448671,S-CCD,252,0,,36.355920602327174,no_breaks_detected
1448672,S-CCD,362,0,,36.81587953456537,no_breaks_detected
1448675,S-CCD,391,0,,36.4435318275154,no_breaks_detected
1448677,S-CCD,504,0,,36.22724161533196,no_breaks_detected
1448678,S-CCD,272,0,,36.50924024640657,no_breaks_detected
1448682,S-CCD,424,0,,36.577686516084874,no_breaks_detected
1448683,S-CCD,279,-1,,0.0,error: S-CCD function fails for pos = 1 
1448686,S-CCD,485,0,,36.65982203969884,no_breaks_detected
1448687,S-CCD,386,0,,36.577686516084874,no_breaks_detected
1448688,S-CCD,317,0,,36.50924024640657,no_breaks_detected
1448689,S-CCD,332,0,,36.224503764544835,no_breaks_detected
1448695,S-CCD,291,-1,,0.0,error: S-CCD function fails for pos = 1 
1448698,S-CCD,254,0,,36.421629021218344,no_breaks_detected
1448700,S-CCD,271,0,,36.4435318275154,no_breaks_detected
1448701,S-CCD,404,0,,36.577686516084874,no_breaks_detected
1448702,S-CCD,418,0,,36.421629021218344,no_breaks_detected
1448703,S-CCD,286,-1,,0.0,error: S-CCD function fails for pos = 1 
1448704,S-CCD,563,0,,36.596851471594796,no_breaks_detected
1448705,S-CCD,257,0,,36.421629021218344,no_breaks_detected
1448706,S-CCD,571,-1,,0.0,error: S-CCD function fails for pos = 1 
1448708,S-CCD,365,0,,36.577686516084874,no_breaks_detected
1448709,S-CCD,264,0,,36.290212183436005,no_breaks_detected
1448711,S-CCD,696,-1,,0.0,error: S-CCD function fails for pos = 1 
1448712,S-CCD,490,0,,36.224503764544835,no_breaks_detected
1448714,S-CCD,547,0,,36.72826830937714,no_breaks_detected
1448715,S-CCD,298,0,,36.39972621492129,no_breaks_detected
1448716,S-CCD,363,-1,,0.0,error: S-CCD function fails for pos = 1 
1448718,S-CCD,328,0,,36.50924024640657,no_breaks_detected
1448720,S-CCD,376,0,,36.79397672826831,no_breaks_detected
1448721,S-CCD,345,0,,36.50924024640657,no_breaks_detected
1448724,S-CCD,382,0,,36.81587953456537,no_breaks_detected
1448725,S-CCD,410,0,,36.81587953456537,no_breaks_detected
1448727,S-CCD,332,0,,36.50924024640657,no_breaks_detected
1448730,S-CCD,316,0,,36.355920602327174,no_breaks_detected
1448735,S-CCD,349,0,,36.50924024640657,no_breaks_detected
1448749,S-CCD,784,0,,36.92539356605065,no_breaks_detected
1448751,S-CCD,515,0,,36.577686516084874,no_breaks_detected
1448754,S-CCD,422,0,,36.81587953456537,no_breaks_detected
1448755,S-CCD,389,0,,36.92539356605065,no_breaks_detected
1448756,S-CCD,386,0,,36.81587953456537,no_breaks_detected
1448758,S-CCD,574,0,,36.72826830937714,no_breaks_detected
1448763,S-CCD,671,-1,,0.0,error: S-CCD function fails for pos = 1 
1448767,S-CCD,294,0,,36.50924024640657,no_breaks_detected
1448768,S-CCD,606,0,,36.92539356605065,no_breaks_detected
1448771,S-CCD,248,0,,36.158795345653665,no_breaks_detected
1448773,S-CCD,370,0,,36.81587953456537,no_breaks_detected
1448776,S-CCD,296,0,,36.290212183436005,no_breaks_detected
1448777,S-CCD,288,0,,36.421629021218344,no_breaks_detected
1448785,S-CCD,301,0,,36.50924024640657,no_breaks_detected
1448786,S-CCD,384,0,,36.7501711156742,no_breaks_detected
1448790,S-CCD,635,0,,36.72826830937714,no_breaks_detected
1448792,S-CCD,549,0,,36.85968514715948,no_breaks_detected
1448794,S-CCD,268,0,,36.50924024640657,no_breaks_detected
1448797,S-CCD,282,0,,36.290212183436005,no_breaks_detected
1448800,S-CCD,276,0,,36.50924024640657,no_breaks_detected
1448802,S-CCD,368,0,,36.81587953456537,no_breaks_detected
1448803,S-CCD,299,0,,36.50924024640657,no_breaks_detected
1448807,S-CCD,356,0,,36.577686516084874,no_breaks_detected
1448808,S-CCD,302,0,,36.4435318275154,no_breaks_detected
1448809,S-CCD,643,-1,,0.0,error: S-CCD function fails for pos = 1 
1448810,S-CCD,596,0,,36.79123887748118,no_breaks_detected
1448812,S-CCD,270,0,,36.224503764544835,no_breaks_detected
1448814,S-CCD,369,0,,36.68446269678302,no_breaks_detected
1448816,S-CCD,295,0,,36.39972621492129,no_breaks_detected
1448822,S-CCD,799,0,,36.92539356605065,no_breaks_detected
1448829,S-CCD,299,0,,36.50924024640657,no_breaks_detected
1448830,S-CCD,322,0,,36.290212183436005,no_breaks_detected
1448834,S-CCD,264,-1,,0.0,error: S-CCD function fails for pos = 1 
1448835,S-CCD,298,0,,36.224503764544835,no_breaks_detected
1448840,S-CCD,334,0,,36.39972621492129,no_breaks_detected
1448842,S-CCD,332,0,,36.224503764544835,no_breaks_detected
1448843,S-CCD,250,0,,36.224503764544835,no_breaks_detected
1448847,S-CCD,503,-1,,0.0,error: S-CCD function fails for pos = 1 
1448850,S-CCD,586,0,,36.72826830937714,no_breaks_detected
1448852,S-CCD,369,-1,,0.0,error: S-CCD function fails for pos = 1 
1448856,S-CCD,700,0,,36.643394934976044,no_breaks_detected
1448857,S-CCD,282,0,,36.4435318275154,no_breaks_detected
1448866,S-CCD,559,-1,,0.0,error: S-CCD function fails for pos = 1 
1448867,S-CCD,299,0,,36.50924024640657,no_breaks_detected
1448869,S-CCD,422,0,,36.92539356605065,no_breaks_detected
1448870,S-CCD,588,0,,36.65982203969884,no_breaks_detected
1448873,S-CCD,323,0,,36.50924024640657,no_breaks_detected
1448875,S-CCD,385,0,,36.81587953456537,no_breaks_detected
1448877,S-CCD,415,0,,36.81587953456537,no_breaks_detected
1448878,S-CCD,323,0,,36.4435318275154,no_breaks_detected
1448879,S-CCD,305,0,,36.39972621492129,no_breaks_detected
1448883,S-CCD,284,-1,,0.0,error: S-CCD function fails for pos = 1 
1448886,S-CCD,367,0,,36.81587953456537,no_breaks_detected
1448887,S-CCD,298,0,,36.290212183436005,no_breaks_detected
1448888,S-CCD,726,0,,36.662559890485966,no_breaks_detected
1448890,S-CCD,558,-1,,0.0,error: S-CCD function fails for pos = 1 
1448897,S-CCD,373,-1,,0.0,error: S-CCD function fails for pos = 1 
1448905,S-CCD,308,0,,36.50924024640657,no_breaks_detected
1448907,S-CCD,558,0,,36.68446269678302,no_breaks_detected
1448908,S-CCD,736,0,,36.79397672826831,no_breaks_detected
1448910,S-CCD,378,0,,36.68446269678302,no_breaks_detected
1448914,S-CCD,297,0,,36.09308692676249,no_breaks_detected
1448917,S-CCD,284,0,,36.50924024640657,no_breaks_detected
1448918,S-CCD,460,0,,36.49007529089665,no_breaks_detected
1448924,S-CCD,393,0,,36.92539356605065,no_breaks_detected
1448925,S-CCD,391,0,,36.81587953456537,no_breaks_detected
1448930,S-CCD,255,0,,36.50924024640657,no_breaks_detected
1448931,S-CCD,425,0,,36.7501711156742,no_breaks_detected
1448935,S-CCD,699,0,,36.596851471594796,no_breaks_detected
1448938,S-CCD,290,0,,36.4435318275154,no_breaks_detected
1448940,S-CCD,377,0,,36.903490759753595,no_breaks_detected
1448941,S-CCD,299,0,,36.4435318275154,no_breaks_detected
1448942,S-CCD,590,0,,36.85968514715948,no_breaks_detected
1448944,S-CCD,282,0,,36.50924024640657,no_breaks_detected
1448945,S-CCD,305,0,,36.290212183436005,no_breaks_detected
1448950,S-CCD,584,0,,36.85968514715948,no_breaks_detected
1448953,S-CCD,426,0,,36.577686516084874,no_breaks_detected
1448956,S-CCD,628,0,,36.64065708418891,no_breaks_detected
1448957,S-CCD,440,0,,36.81587953456537,no_breaks_detected
1448963,S-CCD,320,0,,36.33401779603012,no_breaks_detected
1448965,S-CCD,406,0,,36.81587953456537,no_breaks_detected
1448966,S-CCD,398,0,,36.903490759753595,no_breaks_detected
1448974,S-CCD,290,0,,36.158795345653665,no_breaks_detected
1448975,S-CCD,302,-1,,0.0,error: S-CCD function fails for pos = 1 
1448977,S-CCD,401,0,,36.92539356605065,no_breaks_detected
1448979,S-CCD,293,0,,36.33401779603012,no_breaks_detected
1448981,S-CCD,589,0,,36.65982203969884,no_breaks_detected
1448982,S-CCD,305,0,,36.290212183436005,no_breaks_detected
1448983,S-CCD,321,-1,,0.0,error: S-CCD function fails for pos = 1 
1448984,S-CCD,415,0,,36.88158795345654,no_breaks_detected
1448985,S-CCD,282,0,,36.290212183436005,no_breaks_detected
1448990,S-CCD,383,0,,36.79397672826831,no_breaks_detected
1448998,S-CCD,604,-1,,0.0,error: S-CCD function fails for pos = 1 
1449004,S-CCD,272,0,,36.39972621492129,no_breaks_detected
1449005,S-CCD,284,0,,36.39972621492129,no_breaks_detected
1449006,S-CCD,401,0,,36.81587953456537,no_breaks_detected
1449016,S-CCD,328,0,,36.33401779603012,no_breaks_detected
1449024,S-CCD,284,0,,36.290212183436005,no_breaks_detected
1449028,S-CCD,320,0,,36.33401779603012,no_breaks_detected
1449029,S-CCD,282,0,,36.290212183436005,no_breaks_detected
1449030,S-CCD,533,0,,36.85968514715948,no_breaks_detected
1449034,S-CCD,287,0,,36.421629021218344,no_breaks_detected
1449040,S-CCD,437,-1,,0.0,error: S-CCD function fails for pos = 1 
1449047,S-CCD,305,0,,36.421629021218344,no_breaks_detected
1449048,S-CCD,282,0,,36.39972621492129,no_breaks_detected
1449050,S-CCD,327,0,,36.33401779603012,no_breaks_detected
1449060,S-CCD,289,-1,,0.0,error: S-CCD function fails for pos = 1 
1449061,S-CCD,618,-1,,0.0,error: S-CCD function fails for pos = 1 
1449062,S-CCD,378,0,,36.50924024640657,no_breaks_detected
1449068,S-CCD,382,0,,36.903490759753595,no_breaks_detected
1449072,S-CCD,275,0,,36.4435318275154,no_breaks_detected
1449083,S-CCD,508,0,,36.596851471594796,no_breaks_detected
1449084,S-CCD,386,0,,36.81587953456537,no_breaks_detected
1449086,S-CCD,429,0,,36.88158795345654,no_breaks_detected
1449088,S-CCD,712,0,,36.79397672826831,no_breaks_detected
1449089,S-CCD,390,0,,36.81587953456537,no_breaks_detected
1449091,S-CCD,675,-1,,0.0,error: S-CCD function fails for pos = 1 
1449092,S-CCD,416,0,,36.4435318275154,no_breaks_detected
1449094,S-CCD,299,0,,36.290212183436005,no_breaks_detected
1449096,S-CCD,319,0,,36.50924024640657,no_breaks_detected
1449100,S-CCD,288,0,,36.33401779603012,no_breaks_detected
1449102,S-CCD,560,-1,,0.0,error: S-CCD function fails for pos = 1 
1449103,S-CCD,276,0,,36.39972621492129,no_breaks_detected
1449112,S-CCD,280,0,,36.50924024640657,no_breaks_detected
1449114,S-CCD,530,-1,,0.0,error: S-CCD function fails for pos = 1 
1449117,S-CCD,291,0,,36.4435318275154,no_breaks_detected
1449121,S-CCD,294,0,,36.290212183436005,no_breaks_detected
1449124,S-CCD,304,0,,36.224503764544835,no_breaks_detected
1449127,S-CCD,333,-1,,0.0,error: S-CCD function fails for pos = 1 
1449129,S-CCD,284,0,,36.224503764544835,no_breaks_detected
1449131,S-CCD,330,0,,36.39972621492129,no_breaks_detected
1449132,S-CCD,712,0,,36.72826830937714,no_breaks_detected
1449135,S-CCD,294,0,,36.421629021218344,no_breaks_detected
1449137,S-CCD,277,-1,,0.0,error: S-CCD function fails for pos = 1 
1449142,S-CCD,371,0,,36.903490759753595,no_breaks_detected
1449144,S-CCD,260,-1,,0.0,error: S-CCD function fails for pos = 1 
1449150,S-CCD,387,0,,36.81587953456537,no_breaks_detected
1449151,S-CCD,708,0,,36.72826830937714,no_breaks_detected
1449152,S-CCD,424,-1,,0.0,error: S-CCD function fails for pos = 1 
1449154,S-CCD,385,-1,,0.0,error: S-CCD function fails for pos = 1 
1449156,S-CCD,304,0,,36.290212183436005,no_breaks_detected
1449161,S-CCD,417,0,,36.81587953456537,no_breaks_detected
1449162,S-CCD,269,0,,36.290212183436005,no_breaks_detected
1449164,S-CCD,490,-1,,0.0,error: S-CCD function fails for pos = 1 
1449168,S-CCD,394,-1,,0.0,error: S-CCD function fails for pos = 1 
1449169,S-CCD,274,0,,36.290212183436005,no_breaks_detected
1449172,S-CCD,408,0,,36.81587953456537,no_breaks_detected
1449182,S-CCD,559,-1,,0.0,error: S-CCD function fails for pos = 1 
1449184,S-CCD,387,0,,36.7501711156742,no_breaks_detected
1449189,S-CCD,473,-1,,0.0,error: S-CCD function fails for pos = 1 
1449193,S-CCD,403,0,,36.68446269678302,no_breaks_detected
1449198,S-CCD,298,0,,36.39972621492129,no_breaks_detected
1449202,S-CCD,278,0,,36.50924024640657,no_breaks_detected
1449203,S-CCD,280,0,,36.39972621492129,no_breaks_detected
1449205,S-CCD,283,0,,36.39972621492129,no_breaks_detected
1449220,S-CCD,284,-1,,0.0,error: S-CCD function fails for pos = 1 
1449223,S-CCD,401,0,,36.81587953456537,no_breaks_detected
1449224,S-CCD,291,0,,36.290212183436005,no_breaks_detected
1449225,S-CCD,645,0,,36.772073921971256,no_breaks_detected
1449226,S-CCD,721,-1,,0.0,error: S-CCD function fails for pos = 1 
1449232,S-CCD,283,0,,36.39972621492129,no_breaks_detected
1449233,S-CCD,680,-1,,0.0,error: S-CCD function fails for pos = 1 
1449235,S-CCD,497,-1,,0.0,error: S-CCD function fails for pos = 1 
1449240,S-CCD,368,0,,36.4435318275154,no_breaks_detected
1449242,S-CCD,248,0,,36.158795345653665,no_breaks_detected
1449243,S-CCD,275,0,,36.31211498973306,no_breaks_detected
1449252,S-CCD,543,0,,36.596851471594796,no_breaks_detected
1449258,S-CCD,365,0,,36.772073921971256,no_breaks_detected
1449260,S-CCD,275,0,,36.421629021218344,no_breaks_detected
1449262,S-CCD,288,0,,36.290212183436005,no_breaks_detected
1449265,S-CCD,636,0,,36.72826830937714,no_breaks_detected
1449269,S-CCD,678,-1,,0.0,error: S-CCD function fails for pos = 1 
1449272,S-CCD,286,0,,36.31211498973306,no_breaks_detected
1449274,S-CCD,266,0,,36.355920602327174,no_breaks_detected
1449275,S-CCD,254,0,,36.39972621492129,no_breaks_detected
1449276,S-CCD,296,0,,36.421629021218344,no_breaks_detected
1449280,S-CCD,287,0,,36.50924024640657,no_breaks_detected
1449281,S-CCD,720,-1,,0.0,error: S-CCD function fails for pos = 1 
1449285,S-CCD,269,0,,36.421629021218344,no_breaks_detected
1449291,S-CCD,314,0,,36.50924024640657,no_breaks_detected
1449292,S-CCD,301,0,,36.50924024640657,no_breaks_detected
1449293,S-CCD,274,0,,36.50924024640657,no_breaks_detected
1449294,S-CCD,294,0,,36.4435318275154,no_breaks_detected
1449295,S-CCD,761,0,,36.92539356605065,no_breaks_detected
1449298,S-CCD,363,0,,36.68446269678302,no_breaks_detected
1449299,S-CCD,264,0,,36.50924024640657,no_breaks_detected
1449302,S-CCD,572,0,,36.72826830937714,no_breaks_detected
1449305,S-CCD,295,0,,36.50924024640657,no_breaks_detected
1449307,S-CCD,363,0,,36.50924024640657,no_breaks_detected
1449308,S-CCD,627,0,,36.81587953456537,no_breaks_detected
1449312,S-CCD,281,-1,,0.0,error: S-CCD function fails for pos = 1 
1449313,S-CCD,352,-1,,0.0,error: S-CCD function fails for pos = 1 
1449320,S-CCD,292,0,,36.92539356605065,no_breaks_detected
1449325,S-CCD,402,0,,36.85968514715948,no_breaks_detected
1449327,S-CCD,384,0,,36.92539356605065,no_breaks_detected
1449329,S-CCD,395,0,,36.92539356605065,no_breaks_detected
1449332,S-CCD,407,0,,36.92539356605065,no_breaks_detected
1449336,S-CCD,377,0,,36.903490759753595,no_breaks_detected
1449337,S-CCD,365,-1,,0.0,error: S-CCD function fails for pos = 1 
1449339,S-CCD,295,0,,36.92539356605065,no_breaks_detected
1449341,S-CCD,419,0,,36.772073921971256,no_breaks_detected
1449342,S-CCD,357,-1,,0.0,error: S-CCD function fails for pos = 1 
1449344,S-CCD,400,0,,36.92539356605065,no_breaks_detected
1449349,S-CCD,373,0,,36.903490759753595,no_breaks_detected
1449350,S-CCD,382,0,,36.92539356605065,no_breaks_detected
1449354,S-CCD,303,-1,,0.0,error: S-CCD function fails for pos = 1 
1449358,S-CCD,423,0,,36.92539356605065,no_breaks_detected
1449363,S-CCD,402,-1,,0.0,error: S-CCD function fails for pos = 1 
1449367,S-CCD,360,0,,36.79397672826831,no_breaks_detected
1449370,S-CCD,391,0,,36.772073921971256,no_breaks_detected
1449371,S-CCD,357,0,,36.88158795345654,no_breaks_detected
1449378,S-CCD,324,-1,,0.0,error: S-CCD function fails for pos = 1 
1449379,S-CCD,332,0,,36.88158795345654,no_breaks_detected
1449381,S-CCD,320,0,,36.92539356605065,no_breaks_detected
1449382,S-CCD,417,-1,,0.0,error: S-CCD function fails for pos = 1 
1449383,S-CCD,353,-1,,0.0,error: S-CCD function fails for pos = 1 
1449385,S-CCD,394,-1,,0.0,error: S-CCD function fails for pos = 1 
1449388,S-CCD,392,0,,36.88158795345654,no_breaks_detected
1449389,S-CCD,355,-1,,0.0,error: S-CCD function fails for pos = 1 
1449391,S-CCD,370,-1,,0.0,error: S-CCD function fails for pos = 1 
1449393,S-CCD,394,0,,36.92539356605065,no_breaks_detected
1449396,S-CCD,358,0,,36.79397672826831,no_breaks_detected
1449401,S-CCD,408,0,,36.81587953456537,no_breaks_detected
1449403,S-CCD,376,0,,36.92539356605065,no_breaks_detected
1449404,S-CCD,368,0,,36.92539356605065,no_breaks_detected
1449405,S-CCD,374,0,,36.92539356605065,no_breaks_detected
1449407,S-CCD,414,0,,36.92539356605065,no_breaks_detected
1449409,S-CCD,402,0,,36.92539356605065,no_breaks_detected
1449412,S-CCD,316,-1,,0.0,error: S-CCD function fails for pos = 1 
1449413,S-CCD,423,-1,,0.0,error: S-CCD function fails for pos = 1 
1449414,S-CCD,394,-1,,0.0,error: S-CCD function fails for pos = 1 
1449417,S-CCD,400,-1,,0.0,error: S-CCD function fails for pos = 1 
1449419,S-CCD,384,-1,,0.0,error: S-CCD function fails for pos = 1 
1449421,S-CCD,356,0,,36.81587953456537,no_breaks_detected
1449425,S-CCD,344,0,,36.772073921971256,no_breaks_detected
1449426,S-CCD,399,-1,,0.0,error: S-CCD function fails for pos = 1 
1449430,S-CCD,362,0,,36.79397672826831,no_breaks_detected
1449432,S-CCD,321,0,,36.92539356605065,no_breaks_detected
1449434,S-CCD,340,0,,36.92539356605065,no_breaks_detected
1449435,S-CCD,417,-1,,0.0,error: S-CCD function fails for pos = 1 
1449436,S-CCD,324,0,,36.772073921971256,no_breaks_detected
1449437,S-CCD,366,0,,36.92539356605065,no_breaks_detected
1449448,S-CCD,405,0,,36.92539356605065,no_breaks_detected
1449454,S-CCD,396,0,,36.79397672826831,no_breaks_detected
1449456,S-CCD,432,0,,36.92539356605065,no_breaks_detected
1449458,S-CCD,408,0,,36.88158795345654,no_breaks_detected
1449460,S-CCD,287,-1,,0.0,error: S-CCD function fails for pos = 1 
1449461,S-CCD,368,0,,36.79397672826831,no_breaks_detected
1449463,S-CCD,385,-1,,0.0,error: S-CCD function fails for pos = 1 
1449465,S-CCD,404,0,,36.903490759753595,no_breaks_detected
1449467,S-CCD,404,0,,36.92539356605065,no_breaks_detected
1449472,S-CCD,364,-1,,0.0,error: S-CCD function fails for pos = 1 
1449474,S-CCD,348,0,,36.92539356605065,no_breaks_detected
1449479,S-CCD,353,-1,,0.0,error: S-CCD function fails for pos = 1 
1449480,S-CCD,421,0,,36.92539356605065,no_breaks_detected
1449481,S-CCD,421,0,,36.903490759753595,no_breaks_detected
1449486,S-CCD,352,-1,,0.0,error: S-CCD function fails for pos = 1 
1449493,S-CCD,369,-1,,0.0,error: S-CCD function fails for pos = 1 
1449496,S-CCD,381,0,,36.88158795345654,no_breaks_detected
1449499,S-CCD,373,0,,36.903490759753595,no_breaks_detected
1449504,S-CCD,378,0,,36.81587953456537,no_breaks_detected
1449506,S-CCD,389,0,,36.92539356605065,no_breaks_detected
1449508,S-CCD,387,0,,36.92539356605065,no_breaks_detected
1449510,S-CCD,388,0,,36.92539356605065,no_breaks_detected
1449511,S-CCD,405,0,,36.88158795345654,no_breaks_detected
1449514,S-CCD,396,0,,36.79397672826831,no_breaks_detected
1449519,S-CCD,380,0,,36.92539356605065,no_breaks_detected
1449524,S-CCD,423,-1,,0.0,error: S-CCD function fails for pos = 1 
1449525,S-CCD,388,-1,,0.0,error: S-CCD function fails for pos = 1 
1449526,S-CCD,346,-1,,0.0,error: S-CCD function fails for pos = 1 
1449527,S-CCD,400,0,,36.92539356605065,no_breaks_detected
1449528,S-CCD,311,0,,36.92539356605065,no_breaks_detected
1449530,S-CCD,350,-1,,0.0,error: S-CCD function fails for pos = 1 
1449537,S-CCD,373,-1,,0.0,error: S-CCD function fails for pos = 1 
1449539,S-CCD,378,0,,36.92539356605065,no_breaks_detected
1449547,S-CCD,388,0,,36.92539356605065,no_breaks_detected
1449548,S-CCD,383,-1,,0.0,error: S-CCD function fails for pos = 1 
1449549,S-CCD,374,0,,36.92539356605065,no_breaks_detected
1449553,S-CCD,361,0,,36.79397672826831,no_breaks_detected
1449559,S-CCD,341,0,,36.92539356605065,no_breaks_detected
1449570,S-CCD,397,0,,36.88158795345654,no_breaks_detected
1449574,S-CCD,405,0,,36.92539356605065,no_breaks_detected
1449577,S-CCD,391,0,,36.81587953456537,no_breaks_detected
1449579,S-CCD,337,0,,36.92539356605065,no_breaks_detected
1449580,S-CCD,375,0,,36.92539356605065,no_breaks_detected
1449582,S-CCD,385,-1,,0.0,error: S-CCD function fails for pos = 1 
1449583,S-CCD,322,-1,,0.0,error: S-CCD function fails for pos = 1 
1449584,S-CCD,380,0,,36.92539356605065,no_breaks_detected
1449585,S-CCD,403,0,,36.903490759753595,no_breaks_detected
1449591,S-CCD,244,0,,36.85968514715948,no_breaks_detected
1449608,S-CCD,376,0,,36.92539356605065,no_breaks_detected
1449610,S-CCD,411,0,,36.903490759753595,no_breaks_detected
1449612,S-CCD,354,0,,36.81587953456537,no_breaks_detected
1449614,S-CCD,421,-1,,0.0,error: S-CCD function fails for pos = 1 
1449615,S-CCD,315,-1,,0.0,error: S-CCD function fails for pos = 1 
1449617,S-CCD,371,0,,36.92539356605065,no_breaks_detected
1449618,S-CCD,280,0,,36.85968514715948,no_breaks_detected
1449621,S-CCD,405,0,,36.92539356605065,no_breaks_detected
1449626,S-CCD,343,0,,36.79397672826831,no_breaks_detected
1449627,S-CCD,357,-1,,0.0,error: S-CCD function fails for pos = 1 
1449630,S-CCD,363,0,,36.662559890485966,no_breaks_detected
1449642,S-CCD,352,-1,,0.0,error: S-CCD function fails for pos = 1 
1449658,S-CCD,375,0,,36.92539356605065,no_breaks_detected
1449659,S-CCD,397,0,,36.92539356605065,no_breaks_detected
1449661,S-CCD,322,0,,36.92539356605065,no_breaks_detected
1449666,S-CCD,319,-1,,0.0,error: S-CCD function fails for pos = 1 
1449667,S-CCD,402,0,,36.88158795345654,no_breaks_detected
1449669,S-CCD,307,-1,,0.0,error: S-CCD function fails for pos = 1 
1449673,S-CCD,366,0,,36.79397672826831,no_breaks_detected
1449674,S-CCD,401,0,,36.92539356605065,no_breaks_detected
1449677,S-CCD,353,-1,,0.0,error: S-CCD function fails for pos = 1 
1449678,S-CCD,417,0,,36.92539356605065,no_breaks_detected
1449682,S-CCD,387,0,,36.92539356605065,no_breaks_detected
1449684,S-CCD,386,-1,,0.0,error: S-CCD function fails for pos = 1 
1449686,S-CCD,393,0,,36.772073921971256,no_breaks_detected
1449690,S-CCD,389,-1,,0.0,error: S-CCD function fails for pos = 1 
1449691,S-CCD,342,0,,36.92539356605065,no_breaks_detected
